波多野地瓜,f,嘴上说着大家随便骂吧其实心里还是不舍得你挨骂但是这个季后赛打的真的太烂了不是担心你技术下滑就怕你还意识不到自己的问题 不过我知道你是个心里有数的人 好好准备夏季赛 辜不辜负粉丝倒无所谓 希望你别辜负自己
啵啵的喻圆甜,f,"没事没事 加油💪我们夏季赛见<span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span>"
Helvetic,m,加油  哥
削个椰子皮丶QAQ,m,说真的，希望这次你道歉是真的真的有意识到自己的问题。别再这样下去了
景念cc,f,看到别人拿冠军真的难受 哥哥 夏季赛把失去的全都拿回来好吗
少吃青菜多吃肉哇,f,"我不玩游戏，比赛也不做评价，人总有失误的时候！我相信你调整后会更好，shyshy你有多强你自己不知道嘛<span class=""url-icon""><img alt=[偷笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[偷笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png"" style=""width:1em; height:1em;"" /></span>～"
luosym,f,凭shy哥的天赋，什么英雄花时间去练都可以玩的很好吧，有时候还是不能一味地选择自己喜欢的，还是需要为团队为比赛改变一下自己的想法。你配的上更多的荣誉更高的称赞，只要你想你就可以。
Dolis_,f,加油啊！！
阿宠酱,m,你很强，很棒，是顶尖的上单，我们的期望是你能多去和队友沟通，交流，希望你们的比赛是一个看起来就常规的阵容去打出色的表现，希望你记得视野，无论打野是谁，能压线的时候压不能的时候记得退一点点，多看队友信号，多练练版本op的英雄，我相信你很强，也希望你能为了团队做出改变，毕竟赢下来更重要
aabbccuzi·,m,别浪费了你的天赋
甜甜酱可爱多呀,f,"先照顾好自己身体，赶紧去看牙医，然后我们夏季赛见<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>相信我们小姜选手 (먼저 자신의 몸을 잘 돌보고, 빨리 치과를 보러 가고, 그런 후에 우리는 여름철에 만나고, 항상 우리 어린 강 선수를 믿게 될 것이다.）"
一块酒杯,m,平时多打打rank吧 整天不训练 状态不好很正常
慕北xi,f,加油shy哥 作为一个女粉我不像有些男粉那么专业 能一针见血地说出你的缺点在哪 哪里要改进 但是作为女粉想说的是 加油the shy 发现问题 改正问题 你会越来越好 我想一直看你走下去 想一直看你闪闪发光🌟
眨眼小歪,f,加油 没有辜负！
星宿海aaaaa,m,"Shy哥你那么爱玩adc，不如转ad吧<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>"
TheSupreMe7,m,lck的杰斯比较成功不是因为疯狂压制啊 其实挺需要配合队友的 看你直播细心的就知道你一直想玩杰斯觉得可以c 但是在lpl确实不合适 现在的☁️评论家太多太多了 甚至连比赛都没看过几场就肆意宣传自己低下的智商 腾讯的造星计划又再次开始 你们这些韩援必定会遭受打压 但是回想s5的godv 真的是一言难尽
晨玮王,m,"<span class=""url-icon""><img alt=[疑问] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yiwen-40a816d206.png"" style=""width:1em; height:1em;"" /></span>"
布里布里新酱,f,对不起粉丝不重要，关键是对不对得起的你的队伍，你的队友，还有你自己。请把脑子放空了吧，当最近都放掉，用心研究版本上单。杰斯天天拿但是手不熟有什么用呢？赢不了有什么用呢？如果只是因为游戏好玩，那对得起那个想要三冠的你吗？如果就只有这样，这个三冠拿不起。赢了不是才会更开心吗？ts快回来
小鹿快溜,f,"加油shy哥<span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span>"
公子慕韩,f,"加油啊<span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span>shy哥咱们夏季赛见<span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
一樽江月满潇湘,f,"夏天加油<span class=""url-icon""><img alt=[佐伊卖萌] src=""//h5.sinaimg.cn/m/emoticon/icon/movies/angrybirds_09-9f728a11e7.png"" style=""width:1em; height:1em;"" /></span>"
果核夹心,f,"没事，小姜加油，调整好状态<span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span>"
为什么这么爱吃洋芋啊,f,哭了
小傻熊的蜂蜜罐,f,永远相信你！！🤓🤓🤓
滢咂,f,shyshy加油
莫挨老子的小饼干,f,"你很强我们希望你变得更强，是否辜负粉丝没必要考虑，因为是你因为你的强大家喜欢你，你只要对得起自己的努力和梦想就不会辜负粉丝的期待，你只要对得起自己对得起队友就是对你自己最好的交代，继续加油吧，回顾自己的问题最大程度用努力激发潜力你就会更好！<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>"
希可芮特·王,f,肯恰那
芋泥奶茶不加奶,f,好的，没关系，对于粉丝我们都没关系的，重要的是你要对的起自己，如果真的有什么问题，加油去解决吧，期待夏天更好的the shy选手！
迷离今天开心,f,好的！加油！！！
u的睫毛,f,哥哥 夺冠了可以和我结婚吗？
透丶澈,m,这就是努力准备吗 天天大乱斗 rank不打
s少名针妙丸s,m,"不多说了 shy哥加油  能看出来你状态不好  夏季赛再见  多少玩玩版本强势英雄吧 心脏受不了<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>"
北落师门Ian,m,你反省了嘛？ 还在天天打大乱斗？？？
ChenGary1,m,"8年iG粉 别问 问就是热爱<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>"
现在抱抱我,f,"哥哥没事的 像一楼说的呀 只要你对得起自己就好 不论如何 我都喜欢the shy<span class=""url-icon""><img alt=[抱抱] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baobao-b928ba5761.png"" style=""width:1em; height:1em;"" /></span>"
詹姆斯不止是信仰_Echo,f,"凌晨这个热一真是没想到 姜承録可以更好 也相信夏天再见你会更好！ <span class=""url-icon""><img alt=[月亮] src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_yueliang-7b19f500d5.png"" style=""width:1em; height:1em;"" /></span>"
你是我想见的人啊,f,"打比赛要好好打，生活要好好过，一切都应该是你自己的事情，做到问心无愧就好了，夏季赛加油，想想当初休学打游戏的初心好吗？别辜负那个时候的自己，也别辜负打比赛的这几年<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>"
山吹红茶,m,骂完还是心疼 注意身体 不舒服早点治好 比赛过了就好好总结问题 要改的地方就必须得改 我相信你 你是the shy啊 加油！！！
咕噜咕噜吞星兽,m,shy哥加油！！ 比起比赛更担心的是你的身体状况 牙齿还是要抽时间去治疗！ 别太勉强自己了 等到夏季赛再度王者归来
霖霖小鸭子,f,多和队友沟通沟通，不要自己玩自己的，要莽中有稳。同时，注意身体。夏季赛见吧。
蔡程昱的老母亲,f,"嗯嗯 吸取教训 夏季赛加油！我会一直相信你 支持你的<span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span>"
小姜的Skylar花生酱,f,夏季赛都给我赢回来！
KSLDWSWLSC,f,"要好好调整状态，相信自己，不要过度劳累，夏季赛见<span class=""url-icon""><img alt=[兔子] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_tuzi-ff7bf5a0f1.png"" style=""width:1em; height:1em;"" /></span>先去看看牙齿问题！！！"
星栖荩柒枔,f,"加油<span class=""url-icon""><img alt=[抱抱] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baobao-b928ba5761.png"" style=""width:1em; height:1em;"" /></span>不要自责啊<span class=""url-icon""><img alt=[抱抱] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baobao-b928ba5761.png"" style=""width:1em; height:1em;"" /></span>"
世界第一上单夫人,f,加油啊！shyshy！l believe you can.
·绥喻而安·,f,好好加油，争取夏季赛打出更好成绩吧！练练强势英雄吧拜托了！
皇族永不言弃_UM,m,"哥，ning要跟你结婚？<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>"
Pluto凉眸,m,不要浪费你的天赋，希望夏季赛看到不一样的你
毁灭世界的波比,m,电子竞技本来就有输有赢。现在喷shy哥的人总有一天你们也会喷你们现在吹的这些选手。接受不了shy哥的低谷你们也就不配在下一次shy哥回到巅峰的时候喊shy哥牛逼。
愛_夏沫,f,"说归说 主要是怕你耽误自己的黄金时期啊！！不是说你状态操作不好 有的时候是真的有点上头<span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>"
胖兔子小q,m,辉煌时慕名而来，低谷时绝不离去
养猪场七栏猪仔,m,加油啊the shy，就冲你韩服帮厂子说过话，我会支持你的。
辰森-blue,m,加油加油，看到的这几天你直播不敢玩射手说怕别人骂你，真的很难受。希望shy哥你别把那些喷子的话放在心里，要自信相信自己就是世界第一上单，低迷期咱们一起抗过来就好了，夏季赛加油，shy哥还要注意身体啊。
也GHao,m,事实上你真的很强，世界第一上单是真的，要不然怎么能够让其他队伍疯狂针对呢？加油(ง •̀_•́)ง
麻烦了麻烦了,m,没事的。干啥都会有黑粉。这是避免不了的，我们都相信你相信ig。加油。不要被有些言论给影响。
11李岭东,m,不在你巅峰时慕名而来，不在你低谷时悄然离去。
当时只稻是寻常,f,玩成这样，除了Rookie其他人都不值得心疼
星星泡飯Sean,f,shy哥，粉丝不舍得说你，但是你也要知道自己现在打法不行呀。版本强势上单练一练吧……我现在看到杰斯就头疼。加油吧就
果冻沐沐味,f,没关系的，既然都已经输了，那就欣然接受折这个事实。错就是对的开始，这只是春季赛，我们还有夏季赛，还有世界赛，找到自己的不足，加强短板就好，你是强大的天蝎座呀，我会一直相信你的。别不开心了 该吃吃该喝喝，为了下一次的目标努力就好。
小张最深情-,m,影响不了我喜欢你们，我们夏季赛再见
卿卿theshy,f,虽然shy哥可能也不怎么看微博，不过还是要说，夏季赛加油，用实力让喷子们闭嘴[加油]
辅助你快救救我m,m,"你的热评都是清流<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>"
Loyalty-ing,f,"没有比赛不发博 怎么互动<span class=""url-icon""><img alt=[摊手] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-3abaa4ed77.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;"" /></span>"
Loyalty-ing,f,互动互动互动起来啊
爱喝柠檬水de喵,f,晚安  承録💤
Lennon坦,m,老哥，不是你的错，
肥猫在天2016,m,没啥，就想祝福你可以取得好成绩，不过成绩不行也没事，希望你能开心，做好自己想做的…
结海就唱,f,加油
小吴同志噜啦啦,f,"<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>永远相信姜承禄"
梨梨阡,f,"心疼<span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[悲伤] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_beishang-f8d6de06c8.png"" style=""width:1em; height:1em;"" /></span>。夏季赛加油。"
龙潮希cxl,m,我以为韩国双c多厉害啊 就这就这?
F-endeavor,f,"不要总是道歉呀，你已经很努力了，注意身体，夏天继续加油，我们也会一直支持你，支持iG<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>"
熊夏jyz,f,加油！
潇榣,f,shy哥加油！每个人都会有状态不好的时候，你永远是我心中的lpl第一上单[加油]
今天TheShy爱我了吗,f,"宝贝没关系的 夏季赛好好打呀 好好调整状态啊啊啊 去医院好好治一下 你那么好我要一直喜欢你！！！！！<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>"
徐徐图之r,m,shy哥打好自己的，找到自己问题的所在，不要理会别人的恶语，你的大部分粉丝永远支持你（比如我），shy哥加油，夏季赛见[加油][加油]
dntlrdl,f,jiayou yongyuanzhichini
xingyu_Z,m,"差点看成了下赛季见<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>"
结海就唱,f,shy哥加油
兜兜里有软糖鸭,f,"你是最棒的，别担心，谁没有状态不好的时候<span class=""url-icon""><img alt=[羞嗒嗒] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiudada-f44e8f5688.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[爱你] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_aini-4a23c0524a.png"" style=""width:1em; height:1em;"" /></span>加油，不要有太大压力"
凤年38507,m,运动员都有状态的起伏，粉丝们也无法想象选手打输的时候自己到底是什么样的心境。看着shy哥一次次天神下凡我从来不后悔当一个shy吹虽然我不玩英雄联盟，可是我是一个运动员，我知道在状态低谷期身上带着伤病比赛时拿不到好成绩被观众们嘘的感觉。可也正是因为粉丝们喜欢你，希望你carry才会有这样。
起个名是真难啊啊啊,m,"希望你任何时候都不缺重头再来的勇气，加油Theshy，加油IG！ 登峰造极境！<span class=""url-icon""><img alt=[鲜花] src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-6efa26efdf.png"" style=""width:1em; height:1em;"" /></span>"
麻辣烫选手,m,"还记得letme说过：以后要是theshy状态下滑了，希望大家不要喷他。 <span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
焰姬该不会还重名叭,m,"说好了嗷 夏天给我杀回来<span class=""url-icon""><img alt=[泪] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;"" /></span>"
UNIQ-小朋友,f,夏季赛加油叭！
Luvicii_xx,m,"shy宝夏天加油！ 👩🏻👩🏻爱你<span class=""url-icon""><img alt=[害羞] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haixiu-1c4cb9b053.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[害羞] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haixiu-1c4cb9b053.png"" style=""width:1em; height:1em;"" /></span>"
元熙YX,m,"虽然状态很差但是我还是会支持的，在巅峰时慕名而来本身惭愧，又岂能在低谷时转身离去<span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[doge] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;"" /></span>好好准备夏季赛，加油！"
独往空气,f,加油！爱你！
明天一定吃早饭_,m,打不好很正常  没有谁能一直保持 最高竞技水平     你carry的时候也没见你邀功啊   所以我觉得不用道歉
时光旧人35,m,"你很棒啊<span class=""url-icon""><img alt=[good] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png"" style=""width:1em; height:1em;"" /></span>"
霸赞你滴美,f,输了一次没什么，继续加油，好样的！
喵凌_NAKO,f,"기죽지 말고 열심히 해, 하계시합에서 잘하자. 우리가 뒤에서 널 지원할게. TheShy 加油 （不要灰心，继续努力，在夏季赛中好好表现，我们支持你）"
千玥_Yyue,f,哥哥加油 ig必胜
亿博体育电竞官方微博,m,"加油！！！输赢乃兵家常事<span class=""url-icon""><img alt=[喵喵] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;"" /></span>不要放心上，继续加油！砥砺前行！！！<span class=""url-icon""><img alt=[笑哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-1bfd4648b7.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-1bfd4648b7.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑哈哈] src=""//h5.sinaimg.cn/m/emoticon/icon/lxh/lxh_xiaohaha-1bfd4648b7.png"" style=""width:1em; height:1em;"" /></span>"
弦莺_,f,我舍不得骂你，因为我知道比赛输了你比我难受。不要怕，有什么问题，好好地去解决，我相信TheShy一直都是TheShy，我也相信你是一个成熟的人不会辜负自己。等着你，夏天见。
宝藏男孩TheShy,f,加油！ 夏季赛等你回来，好好照顾自己❤
结海就唱,f,夏季赛见，希望你好好的。
少女情怀小黑酱,f,为什么要道歉啊？第一不可能一辈子都是第一，为什么他光辉的时候你们就捧，失败一次就黑，给别人一点进退空间不可以吗？你们咄咄逼人的样子真丑[悲傷]我永远喜欢ig，真的，不夸张我生宝宝进产房阵痛的时候 还在看ig的比赛
S姚小浪E,f,加油
姜旭鹏_Given,m,我愿与君再相逢！持剑改写LPL是弱区历史的男人我怎能忘记，未曾闻名之时已来，怎能在名冠天下之时离去，暂时的失败和谷底都没关系，因为我记得S8、S9的iG的努力，我的青春未曾虚度，并还将延续！iG加油！The Shy 加油！[加油][加油]
阳光下的染夏小精灵,f,人生如四季总会迎来春夏秋冬
余悸大哥哥,m,你永远都可以相信姜承録！！！
森系伦纯,f,"입으로는 아무렇게나 욕을 하자고 하지만, 사실 속으로는 네가 욕을 먹는 것을 아쉬워하지 않는다.그런데 이 포스트시즌은 정말 너무 썩어서 네 기술 추락을 걱정하는 게 아니다.네가 아직 자신의 문제를 의식하지 못할까봐 두렵지만, 나는 네가 마음속으로 헤아릴 수 있는 사람이라는 것을 알고 있다."
森系伦纯,f,"힘내라, 우리는 항상 너를 따라갈 것이고, 더 사랑하게 될 것이다.！！"
Ashley_海微,f,大家依旧很喜欢你，加油奥~
小舌甘姜,f,"希望你仍旧自信敢于拼搏，但是也要正视自身的错误好好改正，你远远不该止步于此<span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[给你小心心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/qixi2018_xiaoxinxin-afb8c6ea83.png"" style=""width:1em; height:1em;"" /></span>"
听闻风里藏诗,f,"没关系没关系，我们夏天见，注意休息呀记得先去看看牙<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>"
Cola_taotao,m,加油！Shy
仙人鱼FF,m,As your fans，I hope you will win all the time.But it's a shame for you and your fans now.加油!화이팅 !
金菇雯若,f,别这么说 😭你是最好的姜承録
剪了寸头去旅游,m,山巅低谷，你我同行，shy哥等你夏季赛
JustayFine,f,"不要自责<span class=""url-icon""><img alt=[可怜] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_kelian-3e00ccdc26.png"" style=""width:1em; height:1em;"" /></span>"
任性8_girl,f,加油💪没关系，不管结果怎么样，永远支持你，加油哦～～～
